bc,w,F_used,t,N_traj,avg_x,C_sim,se_C_sim,alpha_fit,steps_max,steps_mean
periodic,5,0.00080000000000000004,11194631492.950134,1000,1.093,0.085417770435239043,0,0,6561,1166.894
periodic,5,0.00080000000000000004,11230784191.677994,1000,2.6539999999999999,0.20720913792974269,0,0,6462,1119.588
periodic,5,0.00080000000000000004,11267053644.371861,1000,1.643,0.12815202254724734,0,0,6421,1198.1669999999999
periodic,5,0.00080000000000000004,11303440228.084921,1000,2.4460000000000002,0.19060060289457179,0,0,6224,1162.2819999999999
periodic,5,0.00080000000000000004,11339944321.088041,1000,2.173,0.16916381063677161,0,0,6937,1219.7270000000001
periodic,5,0.00080000000000000004,11376566302.873568,1000,1.444,0.11230390108081099,0,0,6262,1149.345
periodic,5,0.00080000000000000004,11413306554.159534,1000,2.7970000000000002,0.2173201677803169,0,0,6561,1191.499
periodic,5,0.00080000000000000004,11450165456.893499,1000,3.468,0.26919474027606982,0,0,7287,1212.7370000000001
periodic,5,0.00080000000000000004,11487143394.256367,1000,3.1539999999999999,0.24458458735999475,0,0,6576,1162.6990000000001
periodic,5,0.00080000000000000004,11524240750.666649,1000,1.3959999999999999,0.10815154589225746,0,0,7652,1200.2840000000001
periodic,5,0.00080000000000000004,11561457911.784281,1000,2.7509999999999999,0.2129206677957094,0,0,6317,1158.4570000000001
periodic,5,0.00080000000000000004,11598795264.514721,1000,1.798,0.13902625769635335,0,0,6114,1199.6590000000001
periodic,5,0.00080000000000000004,11636253197.012781,1000,1.819,0.14051405282410223,0,0,5552,1068.5840000000001
periodic,5,0.00080000000000000004,11673832098.686954,1000,1.2869999999999999,0.09932201553269579,0,0,5817,1101.7339999999999
periodic,5,0.00080000000000000004,11711532360.20331,1000,3.0920000000000001,0.23838909141858047,0,0,5847,1175.9870000000001
periodic,5,0.00080000000000000004,11749354373.48942,1000,1.9390000000000001,0.14934979066375156,0,0,6151,1169.5989999999999
periodic,5,0.00080000000000000004,11787298531.738718,1000,1.613,0.12411980725666133,0,0,7799,1206.9469999999999
periodic,5,0.00080000000000000004,11825365229.414444,1000,2.0840000000000001,0.16020805788119041,0,0,7186,1108.3720000000001
periodic,5,0.00080000000000000004,11863554862.253597,1000,2.5899999999999999,0.19891444444727413,0,0,7448,1179.9639999999999
periodic,5,0.00080000000000000004,11901867827.271343,1000,2.7749999999999999,0.21291656964499847,0,0,6276,1221.26
periodic,5,0.00080000000000000004,11940304522.764944,1000,2.6739999999999999,0.20496881578741213,0,0,6525,1134
periodic,5,0.00080000000000000004,11978865348.318003,1000,2.3889999999999998,0.18294580472302358,0,0,6175,1159.559
periodic,5,0.00080000000000000004,12017550704.804413,1000,3.4510000000000001,0.26401656740609797,0,0,6320,1191.518
periodic,5,0.00080000000000000004,12056360994.392832,1000,2.992,0.22867975917930197,0,0,6116,1224.154
periodic,5,0.00080000000000000004,12095296620.550699,1000,3.4649999999999999,0.26457529676331604,0,0,6454,1224.3309999999999
periodic,5,0.00080000000000000004,12134357988.048298,1000,2.9529999999999998,0.22526276777425489,0,0,8290,1185.79
periodic,5,0.00080000000000000004,12173545502.963247,1000,2.7410000000000001,0.20888868719440473,0,0,8072,1185.0999999999999
periodic,5,0.00080000000000000004,12212859572.684586,1000,3.4140000000000001,0.25992575714216581,0,0,7037,1136.3209999999999
periodic,5,0.00080000000000000004,12252300605.916847,1000,3.0550000000000002,0.23236832716886183,0,0,6198,1201.711
periodic,5,0.00080000000000000004,12291869012.684616,1000,2.944,0.22370899077176679,0,0,5919,1215.1959999999999
periodic,5,0.00080000000000000004,12331565204.336586,1000,2.4260000000000002,0.18416892173250787,0,0,7255,1257.963
periodic,5,0.00080000000000000004,12371389593.549942,1000,2.129,0.16146601475180453,0,0,6018,1179.482
periodic,5,0.00080000000000000004,12411342594.334442,1000,2.536,0.19214745210841275,0,0,8209,1178.1120000000001
periodic,5,0.00080000000000000004,12451424622.037027,1000,2.5339999999999998,0.19181029239711986,0,0,8788,1228.4849999999999
periodic,5,0.00080000000000000004,12491636093.345987,1000,1.9159999999999999,0.14489076904408646,0,0,6523,1110.03
periodic,5,0.00080000000000000004,12531977426.295145,1000,1.9570000000000001,0.14784817036303846,0,0,6159,1261.655
periodic,5,0.00080000000000000004,12572449040.268497,1000,3.0640000000000001,0.23125642401646268,0,0,7200,1239.057
periodic,5,0.00080000000000000004,12613051356.004381,1000,2.5699999999999998,0.19378407492898095,0,0,5992,1203.194
periodic,5,0.00080000000000000004,12653784795.599941,1000,1.6479999999999999,0.12414295652501461,0,0,6278,1174.8340000000001
periodic,5,0.00080000000000000004,12694649782.515322,1000,2.9319999999999999,0.22065245240227141,0,0,7342,1233.019
periodic,5,0.00080000000000000004,12735646741.578369,1000,1.2170000000000001,0.091498776525383935,0,0,7871,1241.2560000000001
periodic,5,0.00080000000000000004,12776776098.988901,1000,1.7829999999999999,0.13392324623662089,0,0,6239,1175.3900000000001
periodic,5,0.00080000000000000004,12818038282.322971,1000,2.6549999999999998,0.19922739946036833,0,0,6550,1244.6220000000001
periodic,5,0.00080000000000000004,12859433720.537642,1000,1.865,0.13981162801175148,0,0,6380,1189.567
periodic,5,0.00080000000000000004,12900962843.975269,1000,3.613,0.27059036857805829,0,0,6088,1185.047
periodic,5,0.00080000000000000004,12942626084.367834,1000,2.0459999999999998,0.15308404104032686,0,0,6795,1197.8520000000001
periodic,5,0.00080000000000000004,12984423874.841738,1000,1.9850000000000001,0.14837636103815116,0,0,6058,1205.866
